protocol_version,workload,scenario,config,run_id,reference_mode,success,status,prime_elapsed_ms,measure_elapsed_ms,total_wall_clock_ms,fidelity_binary_equal,fidelity_visual_equal,changed_pages_count,missing_tool,reference_pdf,pdf_path
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260320-212906-744-2a1db213,False,True,ok,7087.087,7073.717,14160.804,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260320-215031-355-6303165a,False,True,ok,7055.296,7063.489,14118.785,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260320-215815-198-09aa3d99,False,True,ok,7069.607,7075.195,14144.802,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260320-221719-371-9af8d126,False,True,ok,7053.73,7082.176,14135.906,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260320-224206-121-c7b1de34,False,True,ok,7070.746,7056.823,14127.569,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260320-230828-827-359c837b,False,True,ok,7056.621,7073.428,14130.049,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260320-233937-844-a5aa612c,False,True,ok,7074.955,7069.324,14144.279,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260320-235514-860-765f016a,False,True,ok,7060.604,7074.236,14134.84,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260321-000234-029-8ba5d0f5,False,True,ok,7065.864,7072.549,14138.413,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260321-004156-997-4f193c4a,False,True,ok,7060.949,7067.52,14128.469,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260321-004633-400-58f882f2,False,True,ok,7067.508,7055.892,14123.4,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260321-011858-265-2f569265,False,True,ok,7064.504,7074.686,14139.19,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260321-014321-320-72d2852a,False,True,ok,7050.088,7064.11,14114.198,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B0_baseline_xelatex,20260321-015927-479-35e92500,False,True,ok,7068.427,7058.906,14127.333,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-175501-528-dfba956b,False,True,ok,8022.745,4023.033,12045.778,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-192832-212-5f9f8984,False,True,ok,8016.237,4018.157,12034.394,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-200507-820-edcd9674,False,True,ok,8005.531,4019.706,12025.237,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-201041-479-518e1257,False,True,ok,8015.665,4023.142,12038.807,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-203037-646-decf7b00,False,True,ok,8016.772,4014.057,12030.829,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-210529-116-9a658228,False,True,ok,8021.746,4010.444,12032.19,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-211823-524-49dc61ee,False,True,ok,8017.643,4013.674,12031.317,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-213613-784-d5a4ff6d,False,True,ok,8008.8,4012.954,12021.754,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-215533-160-36d88daf,False,True,ok,8020.302,4015.522,12035.824,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-223219-412-19c8bac6,False,True,ok,8020.512,4011.062,12031.574,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-224756-392-f6db2d1b,False,True,ok,8010.171,4014.564,12024.735,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-231131-124-ee12be9c,False,True,ok,8021.125,4018.707,12039.832,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-232903-051-667f9229,False,True,ok,8014.957,4015.486,12030.443,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260320-235225-849-36b2e298,False,True,ok,8022.339,4020.339,12042.678,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260321-002116-929-c17e13ba,False,True,ok,8009.073,4013.834,12022.907,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260321-003846-174-09420665,False,True,ok,8015.766,4006.758,12022.524,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260321-004731-070-bdbd8f62,False,True,ok,8019.823,4016.454,12036.277,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260321-010735-206-52647e60,False,True,ok,8007.036,4017.619,12024.655,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260321-012940-998-d2e83857,False,True,ok,8010.863,4013.931,12024.794,False,True,0,,,
v0.2-prime-measure,W1_text_math,S4_preamble_edit,B1_latexmk,20260321-015041-342-c0c2a303,False,True,ok,8010.617,4008.368,12018.985,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-182239-786-d7cd5fe9,False,True,ok,0.0,7087.826,7087.826,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-194234-408-7afa88f2,False,True,ok,0.0,7064.407,7064.407,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-200521-270-cc729148,False,True,ok,0.0,8069.675,8069.675,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-202229-284-84c61f0e,False,True,ok,0.0,7074.136,7074.136,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-203600-926-95234182,False,True,ok,0.0,7053.74,7053.74,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-210542-692-08468edb,False,True,ok,0.0,7065.352,7065.352,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-213127-831-75a683f1,False,True,ok,0.0,7083.547,7083.547,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-214131-122-72707408,False,True,ok,0.0,7087.869,7087.869,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-215806-648-05c24d12,False,True,ok,0.0,7071.65,7071.65,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-222155-225-a3b84c0d,False,True,ok,0.0,7073.492,7073.492,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-224558-528-257153b2,False,True,ok,0.0,7069.903,7069.903,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-231204-574-a98ac52f,False,True,ok,0.0,7070.132,7070.132,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-233316-738-01c1e309,False,True,ok,0.0,7070.413,7070.413,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260320-234703-762-76412e0a,False,True,ok,0.0,7087.932,7087.932,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260321-001909-506-a1a60ea2,False,True,ok,0.0,7066.166,7066.166,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260321-004419-791-b844e881,False,True,ok,0.0,7075.261,7075.261,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260321-004915-474-c303d242,False,True,ok,0.0,7069.377,7069.377,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260321-011436-227-8a122d6c,False,True,ok,0.0,7054.435,7054.435,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260321-013402-814-d0c047a3,False,True,ok,0.0,7051.67,7051.67,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B0_baseline_xelatex,20260321-015825-489-89199c1f,False,True,ok,0.0,8071.812,8071.812,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-190824-208-986a6f25,False,True,ok,0.0,9015.194,9015.194,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-193345-085-4ab9ae1a,False,True,ok,0.0,9018.411,9018.411,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-194822-439-41c9e958,False,True,ok,0.0,9016.224,9016.224,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-201714-412-d45e3a3b,False,True,ok,0.0,9013.961,9013.961,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-204930-406-2dde3591,False,True,ok,0.0,9011.768,9011.768,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-205243-382-614b4d63,False,True,ok,0.0,9018.075,9018.075,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-213335-439-501701af,False,True,ok,0.0,9013.327,9013.327,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-215254-107-124b018e,False,True,ok,0.0,9010.881,9010.881,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-221111-939-60646e76,False,True,ok,0.0,9018.864,9018.864,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-223621-185-f873ae4a,False,True,ok,0.0,9017.221,9017.221,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-223758-252-7abd3be3,False,True,ok,0.0,9015.603,9015.603,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-231154-122-e26e09c2,False,True,ok,0.0,9019.209,9019.209,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-232214-703-d954519c,False,True,ok,0.0,9014.733,9014.733,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260320-234451-748-eb05c856,False,True,ok,0.0,9020.418,9020.418,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260321-000153-486-a7e5129d,False,True,ok,0.0,9013.264,9013.264,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260321-004016-570-bbfe64c6,False,True,ok,0.0,9020.588,9020.588,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260321-010349-511-21a0eecd,False,True,ok,0.0,9017.431,9017.431,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260321-011411-316-0a74d910,False,True,ok,0.0,9007.981,9007.981,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260321-014749-896-69790ce2,False,True,ok,0.0,9021.041,9021.041,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S0_clean_build,B1_latexmk,20260321-015541-805-a5f64bed,False,True,ok,0.0,9010.586,9010.586,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-175350-878-e61a833b,False,True,ok,7081.389,7057.242,14138.631,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-193453-069-9dbdebee,False,True,ok,7077.74,7053.122,14130.862,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-195839-518-31e702eb,False,True,ok,7067.387,8061.396,15128.783,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-200954-741-b12f21c0,False,True,ok,7065.224,7082.337,14147.561,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-204859-437-6375e129,False,True,ok,7082.738,7062.243,14144.981,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-210023-916-ac430a21,False,True,ok,7066.562,7080.626,14147.188,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-213237-782-beebd115,False,True,ok,7059.914,7075.746,14135.66,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-213627-366-cb4aac2b,False,True,ok,8060.957,7070.528,15131.485,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-215750-801-6fd9a969,False,True,ok,7069.616,7061.724,14131.34,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-222028-555-2ac66d9b,False,True,ok,7056.838,7064.558,14121.396,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-225514-512-b82709dd,False,True,ok,7084.441,7067.89,14152.331,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-230202-029-774d1dde,False,True,ok,7053.702,7066.644,14120.346,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-233922-199-79499876,False,True,ok,7073.372,7055.453,14128.825,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260320-235010-552-27101554,False,True,ok,7078.847,7067.496,14146.343,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260321-001059-742-a44c8675,False,True,ok,7069.527,7080.076,14149.603,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260321-003804-113-cec260ba,False,True,ok,7078.137,7074.705,14152.842,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260321-010415-530-d5e0fffc,False,True,ok,7067.653,7068.403,14136.056,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260321-011027-041-12cae098,False,True,ok,8052.437,7070.042,15122.479,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260321-012954-449-db4ec5f8,False,True,ok,7075.297,7070.263,14145.56,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B0_baseline_xelatex,20260321-015204-062-5d6a383d,False,True,ok,7049.39,7063.745,14113.135,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-181704-520-dde6dc62,False,True,ok,9011.212,4011.396,13022.608,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-194648-469-4063a47a,False,True,ok,9018.331,4020.151,13038.482,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-200151-566-72397507,False,True,ok,9011.357,4018.046,13029.403,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-202502-028-e7613217,False,True,ok,9006.473,4016.866,13023.339,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-203122-057-f827b527,False,True,ok,9021.093,4021.397,13042.49,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-211053-598-acd7f8d8,False,True,ok,9017.419,4023.923,13041.342,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-212248-315-d4c67715,False,True,ok,9016.847,4008.906,13025.753,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-215342-490-5c5fb5e9,False,True,ok,9009.78,4019.927,13029.707,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-220831-663-c04021c2,False,True,ok,9015.833,4009.506,13025.339,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-223037-272-37f2b08b,False,True,ok,9017.96,4023.878,13041.838,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-224024-956-bac7edde,False,True,ok,9008.755,4011.382,13020.137,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-230428-537-cd34c1d8,False,True,ok,9019.314,4014.406,13033.72,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-232528-770-6c428fe3,False,True,ok,9021.001,4010.854,13031.855,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260320-234956-027-c392d0b2,False,True,ok,9018.948,4017.298,13036.246,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260321-002130-395-7b646549,False,True,ok,9014.509,4012.378,13026.887,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260321-003708-468-2d89fa6a,False,True,ok,9017.12,4020.524,13037.644,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260321-005754-743-b2e9ce8e,False,True,ok,9010.713,4017.446,13028.159,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260321-011421-802-ef9dcbb3,False,True,ok,9021.795,4012.047,13033.842,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260321-014336-919-9efbe0dc,False,True,ok,9021.984,4010.661,13032.645,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S1_text_edit,B1_latexmk,20260321-015757-454-72005344,False,True,ok,9013.978,4014.076,13028.054,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-181203-290-d9810345,False,True,ok,7053.272,7045.41,14098.682,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-194729-472-9f753ab7,False,True,ok,7053.874,7082.756,14136.63,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-195917-789-d2e16b22,False,True,ok,7055.032,7056.308,14111.34,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-202644-056-a3222c22,False,True,ok,7098.298,8072.555,15170.853,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-205106-129-f54b5fec,False,True,ok,8071.527,7056.532,15128.059,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-210039-552-fb238dff,False,True,ok,7056.291,7062.84,14119.131,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-211837-137-9d9f1387,False,True,ok,7076.192,7074.287,14150.479,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-214750-318-660dfed5,False,True,ok,8080.99,7071.747,15152.737,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-220014-114-38ca582c,False,True,ok,7073.543,7078.185,14151.728,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-222627-633-19e4e2e6,False,True,ok,7055.599,7072.725,14128.324,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-223947-874-c2bbd4ff,False,True,ok,7063.997,7075.751,14139.748,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-230039-515-05532352,False,True,ok,8057.864,7060.746,15118.61,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-233905-536-c848dfe7,False,True,ok,7066.605,8073.127,15139.732,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260320-234416-064-f8ccf2dc,False,True,ok,7086.059,7048.742,14134.801,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260321-001704-084-70a14e52,False,True,ok,7059.055,7063.507,14122.562,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260321-003133-645-2b7e22be,False,True,ok,7090.202,7064.646,14154.848,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260321-010452-735-546c7782,False,True,ok,8067.617,7052.592,15120.209,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260321-011538-702-99965b4a,False,True,ok,7060.931,7047.53,14108.461,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260321-013730-260-c177b77e,False,True,ok,7084.105,7071.737,14155.842,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B0_baseline_xelatex,20260321-015023-682-10cc201e,False,True,ok,8055.664,8081.817,16137.481,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-182819-655-f78673dc,False,True,ok,9010.44,9014.918,18025.358,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-193855-574-d19df4ac,False,True,ok,9019.425,9015.303,18034.728,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-200101-830-955c9fcd,False,True,ok,9010.136,9022.851,18032.987,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-201021-930-47df5e6d,False,True,ok,9008.833,9019.904,18028.737,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-205001-218-6ebfc9d9,False,True,ok,9010.053,9014.454,18024.507,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-205955-071-a75945a6,False,True,ok,9011.928,9019.754,18031.682,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-211508-825-d3a93be8,False,True,ok,9010.024,9013.395,18023.419,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-215047-036-c6a18788,False,True,ok,9010.636,9007.649,18018.285,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-221052-439-34b222a9,False,True,ok,9008.619,9018.087,18026.706,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-222059-700-581dd69a,False,True,ok,9022.817,9018.175,18040.992,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-224825-493-a3e37dc1,False,True,ok,9021.109,9021.577,18042.686,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-230809-308-55f6da83,False,True,ok,9014.182,9012.85,18027.032,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-232827-989-5a94a719,False,True,ok,9020.636,9023.185,18043.821,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260320-234753-133-52e6baa1,False,True,ok,9010.305,9011.666,18021.971,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260321-000417-412-f4819777,False,True,ok,9022.232,9008.776,18031.008,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260321-003744-631-416e1c8b,False,True,ok,9011.644,9018.24,18029.884,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260321-004441-980-974fbcef,False,True,ok,9016.793,9009.744,18026.537,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260321-010931-114-e58b7399,False,True,ok,9020.637,9016.793,18037.43,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260321-012703-733-fe2de8be,False,True,ok,9021.439,9009.752,18031.191,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S2_bib_edit,B1_latexmk,20260321-014800-398-96d5203c,False,True,ok,9014.481,9011.113,18025.594,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-183856-200-67c6afbb,False,True,ok,7067.532,7075.595,14143.127,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-193838-862-c384178b,False,True,ok,7053.955,8078.787,15132.742,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-195823-651-8166f9c3,False,True,ok,7067.336,7073.137,14140.473,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-202040-280-4269a4ac,False,True,ok,7075.39,7071.655,14147.045,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-204311-946-69e25fee,False,True,ok,7068.578,7078.845,14147.423,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-205834-289-ffa7cdfc,False,True,ok,7068.986,7060.07,14129.056,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-212302-844-9abb985a,False,True,ok,7060.788,7080.096,14140.884,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-213513-502-0ef6b48e,False,True,ok,7071.818,7068.102,14139.92,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-221337-460-ca95436c,False,True,ok,7081.374,7069.727,14151.101,False,True,0,,,
v0.2-prime-measure,W2_cjk_font,S3_figure_edit,B0_baseline_xelatex,20260320-223341-471-56f7051c,False,True,ok,7057.392,7079.645,14137.037,False,True,0,,,
